,page_id,page_title,page_namespace,rev_timestamp,views,views_mean,views_median,views_sum,views_peak
2606,15698,Tarifa,0,20220518084226,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 0, 2, 0]",0.25806451612903225,0.0,8.0,27.0
2607,16320,Tarroja_de_Segarra,0,20220525100635,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0
2608,16386,Tarrés,0,20220525101016,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0
2609,17433,Tartanedo,0,20220811073248,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0.13636363636363635,0.0,3.0,1.0
2610,15557,Tauno_Tattari,0,20220507165939,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0]",0.26666666666666666,0.0,4.0,3.0
2611,16917,Tauste,0,20220729130035,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0.07407407407407407,0.0,2.0,12.0
2612,16601,Tavernes_Blanques,0,20220525140337,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0.10714285714285714,0.0,3.0,0.0
2613,16572,Tavernes_de_Valldigna,0,20220525140219,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]",0.08,0.0,2.0,19.0
2614,15034,Taylor_Russell,0,20220315214243,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0.16666666666666666,0.0,4.0,3.0
2615,16646,Teide,0,20220621094539,"[3, 2, 0, 0, 1, 0, 0, 3, 1, 2, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0.5172413793103449,0.0,15.0,0.0
2616,17735,Tejadillos,0,20220820171826,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0
2617,15908,Tella-Sin,0,20220519115507,"[1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0.16,0.0,4.0,1.0
2618,15491,Temperatura,0,20220428214311,"[2, 3, 0, 0, 0, 3, 3, 2, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 2, 0, 0, 1, 2, 4, 2, 2]",1.1333333333333333,1.0,34.0,27.0
2619,17434,Tendilla,0,20220811073250,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.047619047619047616,0.0,1.0,0.0
2620,16645,Tenerife,0,20220621094114,"[3, 0, 0, 0, 1, 0, 1, 3, 3, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",0.5483870967741935,0.0,17.0,0.0
2621,14926,Teorie_de_conspiration,0,20220113081723,"[0, 1, 0, 2, 3, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",0.4,0.0,12.0,4.0
2622,15569,Teorie_general_de_relativitá,0,20220509170205,[0],0.0,0.0,0.0,0.0
2623,16573,Teresa_de_Cofrents,0,20220525140221,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.041666666666666664,0.0,1.0,19.0
2624,15661,Terque,0,20220518082535,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0.038461538461538464,0.0,1.0,25.0
2625,16586,Terrateig,0,20220525140252,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]",0.12,0.0,3.0,3.0
2626,18047,Terrence_Mann,0,20220901195116,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0.11764705882352941,0.0,2.0,0.0
2627,16918,Terrer,0,20220729130039,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0.08333333333333333,0.0,2.0,12.0
2628,17667,Terrinches,0,20220811102050,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.08333333333333333,0.0,2.0,1.0
2629,17435,Terzaga,0,20220811073252,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.05,0.0,1.0,6.0
2630,17059,Teverga,0,20220729135556,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0.05555555555555555,0.0,1.0,9.0
2631,14975,Theresa_Riess,0,20220209201348,"[3, 2, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",0.5625,0.0,9.0,0.0
2632,16617,Thierry_Deuve,0,20220601213811,"[3, 2, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0]",0.7692307692307693,1.0,10.0,0.0
2633,14980,Thomas_Mann,0,20220212154905,"[5, 5, 1, 0, 2, 1, 1, 1, 1, 0, 6, 4, 7, 5, 4, 4, 4, 1, 4, 3, 3, 1, 3, 4, 3, 0, 5, 1, 1, 1, 0]",2.6129032258064515,3.0,81.0,12.0
2634,18052,Thomas_de_Aquin,0,20220905131353,"[1, 13, 3, 2, 9, 0, 0, 0, 3, 3, 2, 0, 0, 0, 0, 1, 0, 2, 0, 4, 0, 2, 0, 0, 0, 0, 1, 0]",1.6428571428571428,0.0,46.0,1.0
2635,16919,Tierga,0,20220729130042,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0
