,page_id,page_title,page_namespace,rev_timestamp,views,views_mean,views_median,views_sum,views_peak
4059,60716,Rezideyo_di_le_Łubieński,0,20221121100212,"[2, 1, 0]",1.0,1.0,3.0,0.0
4060,61542,Ribaki_(Vimna),0,20221221100551,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0
4061,61204,Ribaltova,0,20221207183310,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0
4062,55120,Richard_Carpenter,0,20220322151112,"[3, 3, 0, 4, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0.7058823529411765,0.0,12.0,3.0
4063,58565,Richard_Farda,0,20220904082912,"[0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0
4064,55039,Richard_Lorenz,0,20220310214104,"[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.2727272727272727,0.0,6.0,0.0
4065,54872,Richard_Parkes_Bonington,0,20220213213703,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 1, 1, 1, 1, 2, 1, 0, 0, 1, 0, 0]",0.5416666666666666,0.0,13.0,11.0
4066,57828,Richie_Ramone,0,20220728023146,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0.07692307692307693,0.0,1.0,12.0
4067,57007,Ridetanta_Amiki,0,20220606110335,"[15, 1, 9, 0, 0, 3, 0, 0, 2, 0, 0, 2, 1, 0, 0, 1, 3, 1, 9, 2, 2, 2, 1, 0, 0, 0, 2]",2.074074074074074,1.0,56.0,0.0
4068,59653,Rieko_Amano,0,20221005222815,"[2, 1, 0, 0, 0, 0]",0.5,0.0,3.0,0.0
4069,58220,Riga,0,20220817124820,"[2, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",0.22580645161290322,0.0,7.0,0.0
4070,56773,Rihard_Jakopič,0,20220529021225,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0
4071,61486,Rijiki_(Liozna),0,20221217225133,"[1, 0, 0, 0, 0, 0]",0.16666666666666666,0.0,1.0,0.0
4072,61068,Rilienki,0,20221201161410,"[3, 0, 0, 0, 0, 0, 0]",0.42857142857142855,0.0,3.0,0.0
4073,57012,Rilsk,0,20220606114722,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.10526315789473684,0.0,2.0,5.0
4074,60958,Rimki_(Orsha),0,20221128152311,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0
4075,59244,Rinchinnyamyn_Amarjargal,0,20220925225146,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0
4076,57506,Rio_de_Contas,0,20220701004148,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]",0.18181818181818182,0.0,2.0,5.0
4077,59684,RisingOn,0,20221006115456,"[0, 0]",0.0,0.0,0.0,0.0
4078,54905,Risorgimento,0,20220217012657,[0],0.0,0.0,0.0,0.0
4079,54967,Rita_Pavone,0,20220227223712,"[3, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2]",0.44,0.0,11.0,0.0
4080,57675,Rivero_Abakan,0,20220716202331,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0.11764705882352941,0.0,2.0,0.0
